,_id,page_url,copyright,
1211,5f1bb70a896f82cdbda6137a,/entries/physics-Rpcc/,Christopher Hitchcock and Miklós Rédei ,5
1212,5f1bb70b896f82cdbda6137b,/entries/physics-structuralism/,Heinz-Juergen Schmidt ,2
1213,5f1bb70c896f82cdbda6137c,/entries/pico-della-mirandola/,Brian Copenhaver ,2
1214,5f1bb70e896f82cdbda6137d,/entries/pineal-gland/,Gert-Jan Lokhorst ,2
1215,5f1bb70f896f82cdbda6137e,/entries/plato-aesthetics/,Nickolas Pappas ,2
1216,5f1bb710896f82cdbda6137f,/entries/plato-cratylus/,David Sedley ,2
1217,5f1bb712896f82cdbda61380,/entries/plato-ethics-politics/,Eric Brown ,2
1218,5f1bb713896f82cdbda61381,/entries/plato-ethics-shorter/,Paul Woodruff ,2
1219,5f1bb716896f82cdbda61382,/entries/plato-ethics/,Dorothea Frede ,2
1220,5f1bb71a896f82cdbda61383,/entries/plato-friendship/,C. D. C. Reeve ,4
1221,5f1bb71d896f82cdbda61384,/entries/plato-metaphysics/,Allan Silverman ,2
1222,5f1bb71e896f82cdbda61385,/entries/plato-myths/,Catalin Partenie ,2
1223,5f1bb71f896f82cdbda61386,/entries/plato-parmenides/,Samuel Rickless ,2
1224,5f1bb720896f82cdbda61387,/entries/plato-rhetoric/,Charles L. Griswold ,3
1225,5f1bb722896f82cdbda61388,/entries/plato-sophstate/,Mary-Louise Gill ,2
1226,5f1bb723896f82cdbda61389,/entries/plato-theaetetus/,Sophie-Grace Chappell,2
1227,5f1bb724896f82cdbda6138a,/entries/plato-timaeus/,Donald Zeyl and Barbara Sattler ,5
1228,5f1bb726896f82cdbda6138b,/entries/plato-utopia/,Chris Bobonich and Katherine Meadows ,5
1229,5f1bb727896f82cdbda6138c,/entries/plato/,Richard Kraut ,2
1230,5f1bb72a896f82cdbda6138d,/entries/platonism-mathematics/,Øystein Linnebo ,2
1231,5f1bb72c896f82cdbda6138e,/entries/platonism/,Mark Balaguer ,2
1232,5f1bb72e896f82cdbda6138f,/entries/pleasure/,Leonard D. Katz ,3
1233,5f1bb72f896f82cdbda61390,/entries/plotinus/,Lloyd Gerson ,2
1234,5f1bb730896f82cdbda61391,/entries/plural-quant/,Øystein Linnebo ,2
1235,5f1bb732896f82cdbda61392,/entries/plutarch/,George Karamanolis ,2
1236,5f1bb734896f82cdbda61393,/entries/pm-notation/,Bernard Linsky ,2
1237,5f1bb735896f82cdbda61394,/entries/poincare/,Gerhard Heinzmann and David Stump ,5
1238,5f1bb737896f82cdbda61395,/entries/political-obligation/,Richard Dagger and David Lefkowitz ,5
1239,5f1bb738896f82cdbda61396,/entries/political-representation/,Suzanne Dovi ,2
1240,5f1bb739896f82cdbda61397,/entries/polqar/,Racheli Haliva ,2
1241,5f1bb73b896f82cdbda61398,/entries/pomponazzi/,Craig Martin ,2
1242,5f1bb73d896f82cdbda61399,/entries/popper/,Stephen Thornton ,2
1243,5f1bb73f896f82cdbda6139a,/entries/population-genetics/,Samir Okasha ,2
1244,5f1bb741896f82cdbda6139b,/entries/pornography-censorship/,Caroline West ,2
1245,5f1bb742896f82cdbda6139c,/entries/porphyry/,Eyjólfur Emilsson ,2
1246,5f1bb743896f82cdbda6139d,/entries/port-royal-logic/,Jill Buroker,2
1247,5f1bb746896f82cdbda6139e,/entries/possible-objects/,Takashi Yagisawa ,2
1248,5f1bb748896f82cdbda6139f,/entries/possible-worlds/,Christopher Menzel ,2
1249,5f1bb74a896f82cdbda613a0,/entries/postmodernism/,Gary Aylesworth ,2
1250,5f1bb74b896f82cdbda613a1,/entries/practical-reason-action/,Elijah Millgram ,2
1251,5f1bb74d896f82cdbda613a2,/entries/practical-reason-med/,Anthony Celano ,2
1252,5f1bb74f896f82cdbda613a3,/entries/practical-reason/,R. Jay Wallace ,3
1253,5f1bb750896f82cdbda613a4,/entries/pragmatic-belief-god/,Jeff Jordan ,2
1254,5f1bb752896f82cdbda613a5,/entries/pragmatics/,Kepa Korta and John Perry ,5
1255,5f1bb753896f82cdbda613a6,/entries/pragmatism/,Catherine Legg and Christopher Hookway,5
1256,5f1bb755896f82cdbda613a7,/entries/prediction-accommodation/,Eric Christian Barnes ,3
1257,5f1bb756896f82cdbda613a8,/entries/preferences/,Sven Ove Hansson and Till Grüne-Yanoff ,6
1258,5f1bb758896f82cdbda613a9,/entries/presentism/,David Ingram and Jonathan Tallant ,5
1259,5f1bb75a896f82cdbda613aa,/entries/presocratics/,Patricia Curd ,2
1260,5f1bb75c896f82cdbda613ab,/entries/presupposition/,David I. Beaver and Bart Geurts ,6
1261,5f1bb75f896f82cdbda613ac,/entries/prichard/,Jonathan Dancy ,2
1262,5f1bb760896f82cdbda613ad,/entries/principia-mathematica/,Bernard Linsky and Andrew David Irvine,6
1263,5f1bb761896f82cdbda613ae,/entries/principle-beneficence/,Tom Beauchamp ,2
1264,5f1bb763896f82cdbda613af,/entries/prior/,B. Jack Copeland ,3
1265,5f1bb765896f82cdbda613b0,/entries/prisoner-dilemma/,Steven Kuhn ,2
1266,5f1bb767896f82cdbda613b1,/entries/privacy-medicine/,Anita Allen ,2
1267,5f1bb76a896f82cdbda613b2,/entries/privacy/,Judith DeCew ,2
1268,5f1bb76c896f82cdbda613b3,/entries/private-language/,Stewart Candlish and George Wrisley ,5
1269,5f1bb76e896f82cdbda613b4,/entries/probability-interpret/,Alan Hájek ,2
1270,5f1bb770896f82cdbda613b5,/entries/probability-medieval-renaissance/,Rudolf Schuessler ,2
1271,5f1bb771896f82cdbda613b6,/entries/problem-of-many/,Brian Weatherson ,2
1272,5f1bb773896f82cdbda613b7,/entries/process-philosophy/,Johanna Seibt ,2
1273,5f1bb775896f82cdbda613b8,/entries/process-theism/,Donald Viney ,2
1274,5f1bb777896f82cdbda613b9,/entries/proclus/,Christoph Helmig and Carlos Steel ,5
1275,5f1bb779896f82cdbda613ba,/entries/progress/,Margaret Meek Lange,3
1276,5f1bb77b896f82cdbda613bb,/entries/promises/,Allen Habib ,2
1277,5f1bb77e896f82cdbda613bc,/entries/proof-theoretic-semantics/,Peter Schroeder-Heister ,2
1278,5f1bb780896f82cdbda613bd,/entries/proof-theory-development/,Jan von Plato ,3
1279,5f1bb783896f82cdbda613be,/entries/proof-theory/,Michael Rathjen and Wilfried Sieg ,5
1280,5f1bb785896f82cdbda613bf,/entries/prop-attitude-reports/,Michael Nelson ,2
1281,5f1bb787896f82cdbda613c0,/entries/properties-emergent/,Timothy O'Connor and Hong Yu Wong ,6
1282,5f1bb78a896f82cdbda613c1,/entries/properties/,Francesco Orilia and Chris Swoyer,5
1283,5f1bb78b896f82cdbda613c2,/entries/property/,Jeremy Waldron ,2
1284,5f1bb78d896f82cdbda613c3,/entries/prophecy/,Scott A. Davison ,3
1285,5f1bb78f896f82cdbda613c4,/entries/propositional-function/,Edwin Mares ,2
1286,5f1bb792896f82cdbda613c5,/entries/propositions-singular/,Greg Fitch and Michael Nelson ,5
1287,5f1bb794896f82cdbda613c6,/entries/propositions-structured/,Jeffrey C. King ,3
1288,5f1bb796896f82cdbda613c7,/entries/propositions/,Matthew McGrath and Devin Frank ,5
1289,5f1bb798896f82cdbda613c8,/entries/providence-divine/,Hugh J. McCann and Daniel M. Johnson ,7
1290,5f1bb799896f82cdbda613c9,/entries/pseudo-dionysius-areopagite/,Kevin Corrigan and L. Michael Harrington ,6
1291,5f1bb79a896f82cdbda613ca,/entries/pseudo-science/,Sven Ove Hansson ,3
1292,5f1bb79c896f82cdbda613cb,/entries/psychiatry/,Dominic Murphy ,2
1293,5f1bb79f896f82cdbda613cc,/entries/psychologism/,Martin Kusch ,2
1294,5f1bb7a0896f82cdbda613cd,/entries/public-reason/,Jonathan Quong ,2
1295,5f1bb7a2896f82cdbda613ce,/entries/publichealth-ethics/,Ruth Faden and Sirine Shebaya ,5
1296,5f1bb7a3896f82cdbda613cf,/entries/publicity/,Axel Gosseries and Tom Parr ,5
1297,5f1bb7a5896f82cdbda613d0,/entries/pufendorf-moral/,Michael Seidler ,2
1298,5f1bb7a7896f82cdbda613d1,/entries/punishment/,Hugo Adam Bedau and Erin Kelly,6
1299,5f1bb7a9896f82cdbda613d2,/entries/pyrrho/,Richard Bett ,2
1300,5f1bb7aa896f82cdbda613d3,/entries/pythagoras/,Carl Huffman ,2
1301,5f1bb7ac896f82cdbda613d4,/entries/pythagoreanism/,Carl Huffman ,2
1302,5f1bb7ae896f82cdbda613d5,/entries/qing-philosophy/,On-cho Ng ,2
1303,5f1bb7af896f82cdbda613d6,/entries/qm-action-distance/,Joseph Berkovitz ,2
1304,5f1bb7b1896f82cdbda613d7,/entries/qm-bohm/,Sheldon Goldstein ,2
1305,5f1bb7b3896f82cdbda613d8,/entries/qm-collapse/,Giancarlo Ghirardi and Angelo Bassi ,5
1306,5f1bb7b6896f82cdbda613d9,/entries/qm-consistent-histories/,Robert B. Griffiths ,3
1307,5f1bb7b7896f82cdbda613da,/entries/qm-copenhagen/,Jan Faye ,2
1308,5f1bb7b8896f82cdbda613db,/entries/qm-decoherence/,Guido Bacciagaluppi ,2
1309,5f1bb7ba896f82cdbda613dc,/entries/qm-everett/,Jeffrey Barrett ,2
1310,5f1bb7bb896f82cdbda613dd,/entries/qm-manyworlds/,Lev Vaidman ,2
1311,5f1bb7be896f82cdbda613de,/entries/qm-modal/,Olimpia Lombardi and Dennis Dieks ,5
1312,5f1bb7c0896f82cdbda613df,/entries/qm-relational/,Federico Laudisa and Carlo Rovelli ,5
1313,5f1bb7c1896f82cdbda613e0,/entries/qm-retrocausality/,Simon Friederich and Peter W. Evans ,6
1314,5f1bb7c3896f82cdbda613e1,/entries/qm/,Jenann Ismael ,2
1315,5f1bb7c5896f82cdbda613e2,/entries/qt-consciousness/,Harald Atmanspacher ,2
1316,5f1bb7c6896f82cdbda613e3,/entries/qt-entangle/,Jeffrey Bub ,2
1317,5f1bb7c8896f82cdbda613e4,/entries/qt-epr/,Arthur Fine ,2
1318,5f1bb7c9896f82cdbda613e5,/entries/qt-idind/,Steven French ,2
1319,5f1bb7ca896f82cdbda613e6,/entries/qt-issues/,Wayne Myrvold ,2
1320,5f1bb7cc896f82cdbda613e7,/entries/qt-nvd/,Fred Kronz and Tracy Lupher ,5
1321,5f1bb7ce896f82cdbda613e8,/entries/qt-quantcomp/,Amit Hagar and Michael Cuffaro ,5
1322,5f1bb7cf896f82cdbda613e9,/entries/qt-quantlog/,Alexander Wilce ,2
1323,5f1bb7d1896f82cdbda613ea,/entries/qt-uncertainty/,Jan Hilgevoord and Jos Uffink ,5
1324,5f1bb7d2896f82cdbda613eb,/entries/qualia-inverted/,Alex Byrne ,2
1325,5f1bb7d4896f82cdbda613ec,/entries/qualia-knowledge/,Martine Nida-Rümelin and Donnchadh O Conaill ,6
1326,5f1bb7d5896f82cdbda613ed,/entries/qualia/,Michael Tye ,2
1327,5f1bb7d8896f82cdbda613ee,/entries/quantification/,Gabriel Uzquiano ,2
1328,5f1bb7da896f82cdbda613ef,/entries/quantum-bayesian/,Richard Healey ,2
1329,5f1bb7db896f82cdbda613f0,/entries/quantum-field-theory/,Meinard Kuhlmann ,2
1330,5f1bb7dd896f82cdbda613f1,/entries/quantum-gravity/,Steven Weinstein and Dean Rickles ,5
1331,5f1bb7e0896f82cdbda613f2,/entries/questions/,Charles Cross and Floris Roelofsen ,5
1332,5f1bb7e3896f82cdbda613f3,/entries/quine-nf/,Thomas Forster ,2
1333,5f1bb7e4896f82cdbda613f4,/entries/quine/,Peter Hylton and Gary Kemp ,5
1334,5f1bb7e6896f82cdbda613f5,/entries/quotation/,"Herman Cappelen, Ernest Lepore, and Matthew McKeever ",7
1335,5f1bb7e8896f82cdbda613f6,/entries/race/,Michael James and Adam Burgos ,5
1336,5f1bb7ea896f82cdbda613f7,/entries/radulphus-brito/,Ana María Mora-Márquez and Iacopo Costa ,6
1337,5f1bb7eb896f82cdbda613f8,/entries/ramsey-economics/,Partha Dasgupta ,2
1338,5f1bb7ee896f82cdbda613f9,/entries/ramsey/,"Fraser MacBride, Mathieu Marion, María José Frápolli, Dorothy Edgington, Edward Elliott, Sebastian Lutz, and Jeffrey Paris",16
1339,5f1bb7ef896f82cdbda613fa,/entries/ramus/,Erland Sellberg ,2
1340,5f1bb7f0896f82cdbda613fb,/entries/rationalism-empiricism/,Peter Markie ,2
1341,5f1bb7f2896f82cdbda613fc,/entries/rationality-historicist/,Thomas Nickles ,2
1342,5f1bb7f3896f82cdbda613fd,/entries/rationality-instrumental/,Niko Kolodny and John Brunero ,5
1343,5f1bb7f5896f82cdbda613fe,/entries/rationality-normative-utility/,R. A. Briggs ,3
1344,5f1bb7f7896f82cdbda613ff,/entries/rawls/,Leif Wenar ,2
1345,5f1bb7f9896f82cdbda61400,/entries/real-essence/,Jan-Erik Jones ,2
1346,5f1bb7fa896f82cdbda61401,/entries/realism-intl-relations/,W. Julian Korab-Karpowicz ,3
1347,5f1bb7fc896f82cdbda61402,/entries/realism-sem-challenge/,Drew Khlentzos ,2
1348,5f1bb7fe896f82cdbda61403,/entries/realism-theory-change/,Stathis Psillos ,2
1349,5f1bb800896f82cdbda61404,/entries/realism/,Alexander Miller ,2
1350,5f1bb802896f82cdbda61405,/entries/reasoning-analogy/,Paul Bartha ,2
1351,5f1bb804896f82cdbda61406,/entries/reasoning-automated/,Frederic Portoraro ,2
1352,5f1bb806896f82cdbda61407,/entries/reasoning-defeasible/,Robert Koons ,2
1353,5f1bb808896f82cdbda61408,/entries/reasoning-moral/,Henry S. Richardson ,3
1354,5f1bb809896f82cdbda61409,/entries/reasons-agent/,Michael Ridge ,2
1355,5f1bb80a896f82cdbda6140a,/entries/reasons-internal-external/,Stephen Finlay and Mark Schroeder ,5
1356,5f1bb80d896f82cdbda6140b,/entries/reasons-just-vs-expl/,Maria Alvarez ,2
1357,5f1bb80f896f82cdbda6140c,/entries/recognition/,Mattias Iser ,2
1358,5f1bb811896f82cdbda6140d,/entries/reconciliation/,Linda Radzik and Colleen Murphy ,5
1359,5f1bb813896f82cdbda6140e,/entries/recursive-functions/,Walter Dean ,2
1360,5f1bb814896f82cdbda6140f,/entries/redistribution/,Christian Barry ,2
1361,5f1bb816896f82cdbda61410,/entries/reduction-biology/,Ingo Brigandt and Alan Love ,5
1362,5f1bb818896f82cdbda61411,/entries/reference/,Eliot Michaelson and Marga Reimer,5
1363,5f1bb81a896f82cdbda61412,/entries/reflective-equilibrium/,Norman Daniels ,2
1364,5f1bb81b896f82cdbda61413,/entries/reichenbach/,Clark Glymour and Frederick Eberhardt ,5
1365,5f1bb81c896f82cdbda61414,/entries/reid-ethics/,Terence Cuneo ,2
1366,5f1bb81e896f82cdbda61415,/entries/reid-memory-identity/,Rebecca Copenhaver ,2
1367,5f1bb81f896f82cdbda61416,/entries/reid/,Ryan Nichols and Gideon Yaffe,5
1368,5f1bb821896f82cdbda61417,/entries/reinach/,James DuBois and Barry Smith ,5
1369,5f1bb822896f82cdbda61418,/entries/reism/,Jan Woleński ,2
1370,5f1bb823896f82cdbda61419,/entries/relations-medieval/,Jeffrey Brower ,2
1371,5f1bb826896f82cdbda6141a,/entries/relations/,Fraser MacBride ,2
1372,5f1bb829896f82cdbda6141b,/entries/relativism/,Maria Baghramian and J. Adam Carter ,6
1373,5f1bb82b896f82cdbda6141c,/entries/reliabilism/,Alvin Goldman and Bob Beddor ,5
1374,5f1bb82e896f82cdbda6141d,/entries/religion-epistemology/,Peter Forrest ,2
1375,5f1bb830896f82cdbda6141e,/entries/religion-morality/,John Hare ,2
1376,5f1bb832896f82cdbda6141f,/entries/religion-politics/,Chris Eberle and Terence Cuneo ,5
1377,5f1bb834896f82cdbda61420,/entries/religion-science/,Helen De Cruz ,3
1378,5f1bb835896f82cdbda61421,/entries/religious-experience/,Mark Webb ,2
1379,5f1bb836896f82cdbda61422,/entries/religious-language/,Michael Scott ,2
1380,5f1bb838896f82cdbda61423,/entries/religious-pluralism/,David Basinger ,2
1381,5f1bb83a896f82cdbda61424,/entries/replication/,John S. Wilkins and Pierrick Bourrat ,6
1382,5f1bb83b896f82cdbda61425,/entries/representation-medieval/,Henrik Lagerlund ,2
1383,5f1bb83d896f82cdbda61426,/entries/republicanism/,Frank Lovett ,2
1384,5f1bb840896f82cdbda61427,/entries/repugnant-conclusion/,"Gustaf Arrhenius, Jesper Ryberg, and Torbjörn Tännsjö ",7
1385,5f1bb842896f82cdbda61428,/entries/respect/,Robin S. Dillon ,3
1386,5f1bb843896f82cdbda61429,/entries/revolution/,Allen Buchanan ,2
1387,5f1bb845896f82cdbda6142a,/entries/richard-price/,David McNaughton ,2
1388,5f1bb846896f82cdbda6142b,/entries/richard-sophister/,Paul Streveler ,2
1389,5f1bb847896f82cdbda6142c,/entries/ricoeur/,David Pellauer and Bernard Dauenhauer,5
1390,5f1bb849896f82cdbda6142d,/entries/rights-children/,David William Archard ,3
1391,5f1bb84a896f82cdbda6142e,/entries/rights-group/,Peter Jones ,2
1392,5f1bb84c896f82cdbda6142f,/entries/rights-human/,James Nickel ,2
1393,5f1bb84d896f82cdbda61430,/entries/rights/,Leif Wenar ,2
1394,5f1bb84f896f82cdbda61431,/entries/rigid-designators/,Joseph LaPorte ,2
1395,5f1bb851896f82cdbda61432,/entries/risk/,Sven Ove Hansson ,3
1396,5f1bb852896f82cdbda61433,/entries/robert-kilwardby/,José Filipe Silva ,3
1397,5f1bb854896f82cdbda61434,/entries/roger-bacon/,Jeremiah Hackett ,2
1398,5f1bb856896f82cdbda61435,/entries/rorty/,Bjørn Ramberg ,2
1399,5f1bb857896f82cdbda61436,/entries/rosenstock-huessy/,Wayne Cristaudo ,2
1400,5f1bb859896f82cdbda61437,/entries/rosenzweig/,Benjamin Pollock ,2
1401,5f1bb85b896f82cdbda61438,/entries/rousseau/,Christopher Bertram ,2
1402,5f1bb85c896f82cdbda61439,/entries/royce/,Kelly A. Parker ,3
1403,5f1bb85e896f82cdbda6143a,/entries/rule-of-law/,Jeremy Waldron ,2
1404,5f1bb860896f82cdbda6143b,/entries/russell-moral/,Charles Pigden ,2
1405,5f1bb861896f82cdbda6143c,/entries/russell-paradox/,Andrew David Irvine and Harry Deutsch ,6
1406,5f1bb862896f82cdbda6143d,/entries/russell/,Andrew David Irvine ,3
1407,5f1bb864896f82cdbda6143e,/entries/russellian-monism/,Torin Alter and Derk Pereboom ,5
1408,5f1bb865896f82cdbda6143f,/entries/ryle/,Julia Tanney ,2
1409,5f1bb867896f82cdbda61440,/entries/saadya/,Sarah Pessin ,2
1410,5f1bb868896f82cdbda61441,/entries/saantarak-sita/,James Blumenthal and James Apple ,5
1411,5f1bb869896f82cdbda61442,/entries/sakya-pandita/,Jonathan C. Gold ,3
1412,5f1bb86c896f82cdbda61443,/entries/santayana/,Herman Saatkamp and Martin Coleman ,5
1413,5f1bb86e896f82cdbda61444,/entries/sartre/,Thomas Flynn ,2
1414,5f1bb86f896f82cdbda61445,/entries/scheler/,Zachary Davis and Anthony Steinbock ,5
1415,5f1bb871896f82cdbda61446,/entries/schelling/,Andrew Bowie ,2
1416,5f1bb873896f82cdbda61447,/entries/schema/,John Corcoran and Idris Samawi Hamid ,6
1417,5f1bb874896f82cdbda61448,/entries/schiller/,Lydia L. Moland ,3
1418,5f1bb875896f82cdbda61449,/entries/schlegel-aw/,Katia D. Hay ,3
1419,5f1bb877896f82cdbda6144a,/entries/schlegel/,Allen Speight ,2
1420,5f1bb878896f82cdbda6144b,/entries/schleiermacher/,Michael Forster ,2
1421,5f1bb87a896f82cdbda6144c,/entries/schlick/,Thomas Oberdan ,2
1422,5f1bb87c896f82cdbda6144d,/entries/schmitt/,Lars Vinx ,2
1423,5f1bb87d896f82cdbda6144e,/entries/scholem/,Shaul Magid ,2
1424,5f1bb87e896f82cdbda6144f,/entries/scholz/,Volker Peckhaus ,2
1425,5f1bb87f896f82cdbda61450,/entries/school-names/,Chris Fraser ,2
1426,5f1bb880896f82cdbda61451,/entries/school-salamanca/,Thomas Izbicki and Matthias Kaufmann ,5
1427,5f1bb881896f82cdbda61452,/entries/schopenhauer-aesthetics/,Sandra Shapshay ,2
1428,5f1bb884896f82cdbda61453,/entries/schopenhauer/,Robert Wicks ,2
1429,5f1bb886896f82cdbda61454,/entries/schutz/,Michael Barber ,2
1430,5f1bb887896f82cdbda61455,/entries/science-mechanisms/,Carl Craver and James Tabery ,5
1431,5f1bb88a896f82cdbda61456,/entries/science-theory-observation/,James Bogen ,2
1432,5f1bb88c896f82cdbda61457,/entries/scientific-discovery/,Jutta Schickore ,2
1433,5f1bb88e896f82cdbda61458,/entries/scientific-explanation/,James Woodward ,2
1434,5f1bb88f896f82cdbda61459,/entries/scientific-knowledge-social/,Helen Longino ,2
1435,5f1bb891896f82cdbda6145a,/entries/scientific-method/,Hanne Andersen and Brian Hepburn ,5
1436,5f1bb892896f82cdbda6145b,/entries/scientific-objectivity/,Julian Reiss and Jan Sprenger ,5
1437,5f1bb894896f82cdbda6145c,/entries/scientific-progress/,Ilkka Niiniluoto ,2
1438,5f1bb896896f82cdbda6145d,/entries/scientific-realism/,Anjan Chakravartty ,2
1439,5f1bb898896f82cdbda6145e,/entries/scientific-reduction/,Raphael van Riel and Robert Van Gulick ,7
1440,5f1bb899896f82cdbda6145f,/entries/scientific-representation/,Roman Frigg and James Nguyen ,5
1441,5f1bb89b896f82cdbda61460,/entries/scientific-reproducibility/,Fiona Fidler and John Wilcox ,5
1442,5f1bb89d896f82cdbda61461,/entries/scientific-revolutions/,Thomas Nickles ,2
1443,5f1bb89e896f82cdbda61462,/entries/scientific-underdetermination/,Kyle Stanford ,2
1444,5f1bb89f896f82cdbda61463,/entries/scientific-unity/,Jordi Cat ,2
1445,5f1bb8a1896f82cdbda61464,/entries/scottish-18th/,Alexander Broadie ,2
1446,5f1bb8a4896f82cdbda61465,/entries/scottish-19th/,Gordon Graham ,2
1447,5f1bb8a5896f82cdbda61466,/entries/scottus-eriugena/,Dermot Moran and Adrian Guiu ,5
1448,5f1bb8a7896f82cdbda61467,/entries/secession/,Allen Buchanan ,2
1449,5f1bb8a9896f82cdbda61468,/entries/selection-units/,Elisabeth Lloyd ,2
1450,5f1bb8ab896f82cdbda61469,/entries/self-consciousness-phenomenological/,Shaun Gallagher and Dan Zahavi ,5
1451,5f1bb8ad896f82cdbda6146a,/entries/self-consciousness/,Joel Smith ,2
1452,5f1bb8ae896f82cdbda6146b,/entries/self-deception/,Ian Deweese-Boyd ,2
1453,5f1bb8b0896f82cdbda6146c,/entries/self-knowledge-externalism/,T. Parent ,2
1454,5f1bb8b1896f82cdbda6146d,/entries/self-knowledge/,Brie Gertler ,2
1455,5f1bb8b4896f82cdbda6146e,/entries/self-reference/,Thomas Bolander ,2
1456,5f1bb8b5896f82cdbda6146f,/entries/sellars/,Willem deVries ,2
1457,5f1bb8b7896f82cdbda61470,/entries/semiotics-medieval/,Stephan Meier-Oeser ,2
1458,5f1bb8b8896f82cdbda61471,/entries/seneca/,Katja Vogt ,2
1459,5f1bb8ba896f82cdbda61472,/entries/sense-data/,Michael Huemer,2
1460,5f1bb8bb896f82cdbda61473,/entries/set-theory-constructive/,Laura Crosilla ,2
1461,5f1bb8bd896f82cdbda61474,/entries/set-theory/,Joan Bagaria ,2
1462,5f1bb8bf896f82cdbda61475,/entries/settheory-alternative/,M. Randall Holmes ,3
1463,5f1bb8c0896f82cdbda61476,/entries/settheory-early/,José Ferreirós ,2
1464,5f1bb8c1896f82cdbda61477,/entries/sex-sexuality/,Raja Halwani ,2
1465,5f1bb8c3896f82cdbda61478,/entries/sextus-empiricus/,Benjamin Morison ,2
1466,5f1bb8c4896f82cdbda61479,/entries/shaftesbury/,Michael B. Gill ,3
1467,5f1bb8c5896f82cdbda6147a,/entries/shantideva/,Charles Goodman ,2
1468,5f1bb8c7896f82cdbda6147b,/entries/shared-agency/,Abraham Sesshu Roth ,3
1469,5f1bb8c8896f82cdbda6147c,/entries/sharpe/,Alessandro Conti ,2
1470,5f1bb8c9896f82cdbda6147d,/entries/sidgwick/,Barton Schultz ,2
1471,5f1bb8ca896f82cdbda6147e,/entries/sidney-hook/,David Sidorsky and Robert Talisse ,5
1472,5f1bb8cd896f82cdbda6147f,/entries/simon-faversham/,Ana María Mora-Márquez ,3
1473,5f1bb8cf896f82cdbda61480,/entries/simone-weil/,A. Rebecca Rozelle-Stone and Benjamin P. Davis ,7
1474,5f1bb8d1896f82cdbda61481,/entries/simplicity/,Alan Baker ,2
1475,5f1bb8d2896f82cdbda61482,/entries/simulations-science/,Eric Winsberg ,2
1476,5f1bb8d3896f82cdbda61483,/entries/singular-terms-medieval/,E. Jennifer Ashworth ,3
1477,5f1bb8d4896f82cdbda61484,/entries/situations-semantics/,Angelika Kratzer ,2
1478,5f1bb8d5896f82cdbda61485,/entries/skeptical-theism/,Trent Dougherty,2
1479,5f1bb8d7896f82cdbda61486,/entries/skepticism-ancient/,Katja Vogt ,2
1480,5f1bb8d8896f82cdbda61487,/entries/skepticism-content-externalism/,Michael McKinsey ,2
1481,5f1bb8d9896f82cdbda61488,/entries/skepticism-latin-america/,Plínio Junqueira Smith and Otávio Bueno ,6
1482,5f1bb8db896f82cdbda61489,/entries/skepticism-medieval/,Charles Bolyard ,2
1483,5f1bb8de896f82cdbda6148a,/entries/skepticism-moral-responsibility/,Gregg Caruso ,2
1484,5f1bb8e1896f82cdbda6148b,/entries/skepticism-moral/,Walter Sinnott-Armstrong ,2
1485,5f1bb8e3896f82cdbda6148c,/entries/skepticism/,Juan Comesaña and Peter Klein,5
1486,5f1bb8e5896f82cdbda6148d,/entries/smith-moral-political/,Samuel Fleischacker ,2
1487,5f1bb8e6896f82cdbda6148e,/entries/social-choice/,Christian List ,2
1488,5f1bb8e8896f82cdbda6148f,/entries/social-construction-naturalistic/,Ron Mallon ,2
1489,5f1bb8ea896f82cdbda61490,/entries/social-institutions/,Seumas Miller ,2
1490,5f1bb8eb896f82cdbda61491,/entries/social-minimum/,Stuart White ,2
1491,5f1bb8ed896f82cdbda61492,/entries/social-norms/,"Cristina Bicchieri, Ryan Muldoon, and Alessandro Sontuoso ",7
1492,5f1bb8ee896f82cdbda61493,/entries/social-ontology/,Brian Epstein ,2
1493,5f1bb8ef896f82cdbda61494,/entries/social-procedures/,Jan van Eijck and Rineke (L.C.) Verbrugge ,7
1494,5f1bb8f3896f82cdbda61495,/entries/socialism/,Pablo Gilabert and Martin O'Neill ,5
1495,5f1bb8f5896f82cdbda61496,/entries/sociobiology/,Catherine Driscoll ,2
1496,5f1bb8f6896f82cdbda61497,/entries/socrates/,Debra Nails ,2
1497,5f1bb8f8896f82cdbda61498,/entries/song-ming-confucianism/,Justin Tiwald ,2
1498,5f1bb8f9896f82cdbda61499,/entries/sophie-de-grouchy/,Sandrine Berges ,2
1499,5f1bb8fa896f82cdbda6149a,/entries/sophismata/,Fabienne Pironet and Joke Spruyt ,5
1500,5f1bb8fb896f82cdbda6149b,/entries/sophists/,C.C.W. Taylor and Mi-Kyoung Lee ,5
1501,5f1bb8fd896f82cdbda6149c,/entries/sorites-paradox/,Dominic Hyde and Diana Raffman ,5
1502,5f1bb8ff896f82cdbda6149d,/entries/sortals/,Richard E. Grandy ,3
1503,5f1bb901896f82cdbda6149e,/entries/sounds/,"Roberto Casati, Jerome Dokic, and Elvira Di Bona ",8
1504,5f1bb902896f82cdbda6149f,/entries/sovereignty/,Daniel Philpott ,2
1505,5f1bb903896f82cdbda614a0,/entries/spacetime-bebecome/,Steven Savitt ,2
1506,5f1bb905896f82cdbda614a1,/entries/spacetime-convensimul/,Allen Janis ,2
1507,5f1bb906896f82cdbda614a2,/entries/spacetime-holearg/,John D. Norton ,3
